family	case	revision	rep	latency_ns	ops_per_sec	mib_per_sec	p50_us	p90_us	p99_us	ttfb_p90_us	wall_seconds	cache_hits	cache_misses	cache_writes	read_errors	write_errors	timeouts	hit_avg_ms	write_avg_ms	request_errors	case_request_errors	error_detail	ops_expected	ops_success	statuses
synthetic	nocache/c64/get	after	2	NA	174.03	104.32	123779.0	1045719.0	2755782.0	408738.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/get	after	3	NA	173.81	104.18	127290.0	981479.0	3083574.0	431123.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/head-hit	before	1	NA	6220.39	0.0	9703.0	15271.0	21786.0	15137.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/head-hit	before	2	NA	6465.14	0.0	9594.0	13481.0	18645.0	13412.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/head-hit	before	3	NA	6269.0	0.0	8933.0	14606.0	23142.0	14596.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/head-hit	after	1	NA	6093.55	0.0	10011.0	15302.0	21704.0	15297.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/head-hit	after	2	NA	6627.79	0.0	8806.0	13786.0	18832.0	13785.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/head-hit	after	3	NA	6226.57	0.0	8727.0	15403.0	21001.0	15260.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/head-miss	before	1	NA	6451.57	0.0	10035.0	13393.0	16468.0	13392.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	nocache/c64/head-miss	before	2	NA	9725.5	0.0	5325.0	11302.0	20491.0	11263.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	nocache/c64/head-miss	before	3	NA	7832.94	0.0	8827.0	10806.0	13176.0	10788.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	nocache/c64/head-miss	after	1	NA	6368.79	0.0	9330.0	13461.0	23836.0	13457.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	nocache/c64/head-miss	after	2	NA	6488.18	0.0	9894.0	12134.0	15642.0	12128.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	nocache/c64/head-miss	after	3	NA	6790.66	0.0	9670.0	13699.0	16838.0	13698.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""404"": 1536}"
synthetic	nocache/c64/mixed	before	1	NA	247.54	119.45	41105.0	728954.0	2108826.0	280998.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	nocache/c64/mixed	before	2	NA	247.69	119.52	41858.0	626849.0	1956740.0	304251.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	nocache/c64/mixed	before	3	NA	242.08	116.81	34705.0	665115.0	2194163.0	278030.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	nocache/c64/mixed	after	1	NA	235.06	113.43	66067.0	741491.0	2043394.0	326833.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	nocache/c64/mixed	after	2	NA	229.91	110.94	76347.0	712609.0	1929394.0	343178.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	nocache/c64/mixed	after	3	NA	236.29	114.02	64520.0	686258.0	2204534.0	303138.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1230, ""404"": 306}"
synthetic	nocache/c64/put	before	1	NA	183.39	109.93	67966.0	917176.0	3136671.0	917171.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/put	before	2	NA	181.68	108.9	70016.0	920718.0	3066692.0	920716.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/put	before	3	NA	174.08	104.35	127558.0	840495.0	2527485.0	840493.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/put	after	1	NA	180.16	107.99	271111.0	569250.0	1595989.0	569248.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/put	after	2	NA	172.65	103.49	263692.0	677202.0	1928775.0	677199.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c64/put	after	3	NA	173.38	103.92	254524.0	625478.0	1964367.0	624679.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	1536	1536	"{""200"": 1536}"
synthetic	nocache/c8/get	before	1	NA	178.26	106.85	7974.0	87259.0	474970.0	16469.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/get	before	2	NA	179.94	107.86	7357.0	89679.0	402026.0	16433.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/get	before	3	NA	173.04	103.72	7150.0	84378.0	412355.0	16148.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/get	after	1	NA	175.46	105.17	9870.0	79326.0	471468.0	15564.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/get	after	2	NA	170.53	102.22	10530.0	89079.0	420871.0	17269.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/get	after	3	NA	172.82	103.59	9732.0	83376.0	396358.0	15970.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/head-hit	before	1	NA	5832.52	0.0	917.0	2267.0	9024.0	2266.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/head-hit	before	2	NA	4250.01	0.0	1101.0	3854.0	12902.0	3809.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/head-hit	before	3	NA	5841.36	0.0	900.0	2512.0	7801.0	2446.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/head-hit	after	1	NA	6475.53	0.0	945.0	2104.0	4316.0	2030.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/head-hit	after	2	NA	5235.31	0.0	919.0	2650.0	13677.0	2593.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/head-hit	after	3	NA	6619.65	0.0	920.0	2140.0	3499.0	2131.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/head-miss	before	1	NA	11134.82	0.0	557.0	953.0	3560.0	952.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c8/head-miss	before	2	NA	9978.4	0.0	640.0	990.0	6946.0	982.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c8/head-miss	before	3	NA	10492.98	0.0	627.0	1166.0	2307.0	1137.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c8/head-miss	after	1	NA	11550.49	0.0	619.0	941.0	1793.0	918.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c8/head-miss	after	2	NA	4371.99	0.0	825.0	4194.0	13578.0	4193.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c8/head-miss	after	3	NA	11407.44	0.0	630.0	949.0	1963.0	948.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nocache/c8/mixed	before	1	NA	233.08	112.27	6437.0	78115.0	248654.0	19935.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c8/mixed	before	2	NA	235.83	113.59	6202.0	72514.0	291590.0	17291.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c8/mixed	before	3	NA	235.55	113.45	5970.0	76059.0	328424.0	16483.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c8/mixed	after	1	NA	214.16	103.15	8297.0	75107.0	352412.0	26708.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c8/mixed	after	2	NA	228.92	110.26	8039.0	70843.0	279972.0	25416.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c8/mixed	after	3	NA	232.16	111.82	7800.0	71050.0	278524.0	26735.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nocache/c8/put	before	1	NA	161.94	97.07	22686.0	114605.0	403654.0	114602.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/put	before	2	NA	144.75	86.77	23733.0	122306.0	408861.0	122303.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/put	before	3	NA	152.73	91.55	24230.0	117763.0	396145.0	117760.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/put	after	1	NA	143.47	86.0	40718.0	101647.0	360569.0	101501.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/put	after	2	NA	147.46	88.39	44029.0	97134.0	330345.0	97132.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nocache/c8/put	after	3	NA	131.65	78.91	42379.0	106248.0	380297.0	106246.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/get	before	1	NA	1435.92	860.7	605.0	840.0	2549.0	690.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/get	before	2	NA	986.41	591.27	741.0	1422.0	6772.0	1001.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/get	before	3	NA	862.23	516.83	852.0	1549.0	7972.0	1185.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/get	after	1	NA	1445.65	866.54	591.0	792.0	3347.0	621.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/get	after	2	NA	1439.39	862.79	591.0	838.0	2637.0	662.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/get	after	3	NA	1532.54	918.62	580.0	724.0	2315.0	623.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/head-hit	before	1	NA	1243.44	0.0	747.0	849.0	2427.0	848.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/head-hit	before	2	NA	1261.27	0.0	730.0	876.0	2300.0	875.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/head-hit	before	3	NA	1049.85	0.0	768.0	1399.0	3753.0	1392.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/head-hit	after	1	NA	1402.39	0.0	702.0	784.0	898.0	783.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/head-hit	after	2	NA	1258.26	0.0	734.0	847.0	1313.0	844.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/head-hit	after	3	NA	1576.5	0.0	624.0	698.0	874.0	698.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/head-miss	before	1	NA	2063.2	0.0	442.0	571.0	703.0	569.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nospill/c1/head-miss	before	2	NA	1889.41	0.0	467.0	563.0	1267.0	562.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nospill/c1/head-miss	before	3	NA	1733.02	0.0	560.0	666.0	2154.0	661.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nospill/c1/head-miss	after	1	NA	1816.6	0.0	525.0	626.0	1210.0	626.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nospill/c1/head-miss	after	2	NA	1946.82	0.0	493.0	568.0	1112.0	568.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nospill/c1/head-miss	after	3	NA	1222.69	0.0	598.0	813.0	6458.0	812.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""404"": 512}"
synthetic	nospill/c1/mixed	before	1	NA	689.39	332.05	764.0	2917.0	13784.0	2783.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nospill/c1/mixed	before	2	NA	525.6	253.16	794.0	3130.0	20596.0	2858.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nospill/c1/mixed	before	3	NA	564.09	271.7	881.0	3488.0	16920.0	2913.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nospill/c1/mixed	after	1	NA	576.08	277.47	836.0	3286.0	16478.0	2993.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nospill/c1/mixed	after	2	NA	537.85	259.06	797.0	3350.0	19014.0	3261.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nospill/c1/mixed	after	3	NA	651.11	313.61	832.0	2732.0	18782.0	2063.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 410, ""404"": 102}"
synthetic	nospill/c1/put	before	1	NA	5339.34	3200.46	73.0	323.0	2478.0	320.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/put	before	2	NA	6079.97	3644.4	65.0	291.0	2642.0	290.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/put	before	3	NA	5769.22	3458.13	66.0	294.0	3075.0	292.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/put	after	1	NA	5990.48	3590.76	70.0	322.0	2268.0	314.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/put	after	2	NA	7018.5	4206.96	54.0	258.0	2076.0	254.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c1/put	after	3	NA	5803.33	3478.58	67.0	299.0	2304.0	297.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	512	512	"{""200"": 512}"
synthetic	nospill/c128/get	before	1	NA	6919.46	4147.6	2570.0	26479.0	208920.0	23858.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/get	before	2	NA	9186.91	5506.74	3125.0	21999.0	179235.0	19605.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/get	before	3	NA	6676.79	4002.14	2053.0	26556.0	226470.0	25617.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/get	after	1	NA	8423.7	5049.26	3617.0	20254.0	177380.0	14389.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/get	after	2	NA	2428.8	1455.85	4534.0	17472.0	240831.0	11938.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/get	after	3	NA	9029.11	5412.15	4251.0	21398.0	133302.0	16626.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/head-hit	before	1	NA	13380.24	0.0	139.0	22382.0	34039.0	22165.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/head-hit	before	2	NA	9259.31	0.0	107.0	31385.0	75632.0	31384.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/head-hit	before	3	NA	14185.46	0.0	111.0	28895.0	63966.0	28895.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/head-hit	after	1	NA	11568.41	0.0	77.0	31740.0	86112.0	31738.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/head-hit	after	2	NA	22153.13	0.0	110.0	17643.0	34522.0	17642.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/head-hit	after	3	NA	17874.95	0.0	103.0	20904.0	34250.0	20903.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/head-miss	before	1	NA	6013.71	0.0	19992.0	34712.0	60888.0	34650.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nospill/c128/head-miss	before	2	NA	5310.13	0.0	21762.0	38223.0	56774.0	37646.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nospill/c128/head-miss	before	3	NA	4653.09	0.0	20559.0	48766.0	81435.0	48765.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nospill/c128/head-miss	after	1	NA	5555.15	0.0	20987.0	32050.0	41319.0	31809.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nospill/c128/head-miss	after	2	NA	6632.29	0.0	18941.0	23762.0	29764.0	23757.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nospill/c128/head-miss	after	3	NA	6060.91	0.0	19864.0	28066.0	59131.0	28065.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""404"": 3072}"
synthetic	nospill/c128/mixed	before	1	NA	853.56	409.63	2106.0	98307.0	1104838.0	72172.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nospill/c128/mixed	before	2	NA	839.12	402.7	716.0	46415.0	1380320.0	44067.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nospill/c128/mixed	before	3	NA	540.43	259.36	669.0	59390.0	1407036.0	49571.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nospill/c128/mixed	after	1	NA	1239.71	594.95	2076.0	118233.0	1118445.0	102792.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nospill/c128/mixed	after	2	NA	2333.39	1119.81	2430.0	95181.0	566303.0	77824.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nospill/c128/mixed	after	3	NA	1310.47	628.9	656.0	92145.0	1114718.0	86288.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 2458, ""404"": 614}"
synthetic	nospill/c128/put	before	1	NA	11861.64	7110.0	9479.0	11523.0	45284.0	11521.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/put	before	2	NA	11933.93	7153.33	9408.0	11381.0	45810.0	11378.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/put	before	3	NA	12244.06	7339.23	9118.0	11328.0	44423.0	11326.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/put	after	1	NA	12059.28	7228.47	9224.0	11006.0	46409.0	11004.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/put	after	2	NA	11946.04	7160.59	9239.0	11508.0	45129.0	11506.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c128/put	after	3	NA	11997.43	7191.39	9391.0	11321.0	46403.0	11320.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	3072	3072	"{""200"": 3072}"
synthetic	nospill/c256/get	before	1	NA	10815.63	6483.01	6926.0	63673.0	223137.0	62353.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/get	before	2	NA	10744.38	6440.3	3805.0	54221.0	231099.0	50678.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/get	before	3	NA	7309.38	4381.33	21567.0	80188.0	228516.0	79959.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/get	after	1	NA	12689.85	7606.43	16119.0	38461.0	104948.0	32655.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/get	after	2	NA	4790.41	2871.42	14265.0	34751.0	753757.0	20144.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/get	after	3	NA	9742.02	5839.47	9767.0	62809.0	255866.0	59044.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/head-hit	before	1	NA	10061.42	0.0	32010.0	50584.0	87274.0	50470.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/head-hit	before	2	NA	18789.09	0.0	112.0	46879.0	75133.0	45892.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/head-hit	before	3	NA	7980.54	0.0	35115.0	59506.0	74546.0	59499.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/head-hit	after	1	NA	10906.85	0.0	480.0	58060.0	102387.0	57164.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/head-hit	after	2	NA	15268.47	0.0	207.0	49920.0	64947.0	49434.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/head-hit	after	3	NA	12938.53	0.0	228.0	50873.0	80137.0	50270.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""200"": 6144}"
synthetic	nospill/c256/head-miss	before	1	NA	6673.43	0.0	38435.0	43578.0	60808.0	43116.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nospill/c256/head-miss	before	2	NA	6298.87	0.0	39070.0	53169.0	71484.0	52324.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nospill/c256/head-miss	before	3	NA	5827.07	0.0	42013.0	57907.0	74599.0	57158.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nospill/c256/head-miss	after	1	NA	5341.1	0.0	40112.0	79699.0	143663.0	76812.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nospill/c256/head-miss	after	2	NA	6541.26	0.0	38497.0	48083.0	79154.0	47636.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
synthetic	nospill/c256/head-miss	after	3	NA	6912.41	0.0	38057.0	50877.0	92288.0	49205.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	{}	6144	6144	"{""404"": 6144}"
